Abeillia abeillei_Smaragdkehlkolibri
Myrmotherula cherriei_Weißstreifen-Ameisenschlüpfer
Myrmotherula ignota_Kurzschwanz-Ameisenschlüpfer
Myrmotherula iheringi_Iheringameisenschlüpfer
Myrmotherula klagesi_Rio-Negro-Ameisenschlüpfer
Myrmotherula longicauda_Weißbauch-Ameisenschlüpfer
Myrmotherula longipennis_Silberameisenschlüpfer
Myrmotherula luctuosa_Silberflanken-Ameisenschlüpfer
Myrmotherula menetriesii_Grauameisenschlüpfer
Myrmotherula minor_Salvadoriameisenschlüpfer
Myrmotherula multostriata_Amazonien-Strichelameisenschlüpfer
Myrmotherula pacifica_Chocó-Strichelameisenschlüpfer
Myrmotherula schisticolor_Hochland-Ameisenschlüpfer
Myrmotherula sclateri_Gelbstreifen-Ameisenschlüpfer
Myrmotherula snowi_Alagoasameisenschlüpfer
Myrmotherula surinamensis_Guayana-Strichelameisenschlüpfer
Myrmotherula unicolor_Paranáameisenschlüpfer
Myrmotherula urosticta_Schwarzbinden-Ameisenschlüpfer
Myrtis fanny_Türkiskehlelfe
Mystacornis crossleyi_Weißbartvanga
Myza sarasinorum_Strichelbauch-Honigfresser
Myzomela cardinalis_Kardinalhonigfresser
Myzomela jugularis_Orangebrust-Honigfresser
Myzomela obscura_Queensland-Honigfresser
Myzomela rosenbergii_Rotbrust-Honigfresser
Myzomela rubratra_Mikronesienhonigfresser
Myzomela sanguinolenta_Scharlachhonigfresser
Napothera albostriata_Sumatrasäbeldrossling
Napothera danjoui_Annamsäbeldrossling
Napothera epilepidota_Fleckenzwergdrossling
Napothera malacoptila_Assamsäbeldrossling
Nasica longirostris_Langschnabel-Baumsteiger
Nectarinia famosa_Malachitnektarvogel
Nectarinia kilimensis_Bronzenektarvogel
Nemosia pileata_Schwarzkappentangare
Neochmia temporalis_Dornamadine
Neocossyphus finschi_Finsch's Flycatcher-Thrush
Neocossyphus fraseri_Rufous Flycatcher-Thrush
Neocossyphus rufus_Rotschwanz-Fuchsdrossel
Neoctantes niger_Buschameisenwürger
Neomixis striatigula_Streifenkehlsänger
Neomixis tenella_Graunackensänger
Neomorphus geoffroyi_Geoffroygrundkuckuck
Neomorphus rufipennis_Rotschwingen-Grundkuckuck
Neopelma aurifrons_Grünscheitelpipra
Neopelma chrysocephalum_Goldscheitelpipra
Neopelma chrysolophum_Goldhaubenpipra
Neopelma pallescens_Rahmbauchpipra
Neopelma sulphureiventer_Gelbbauchpipra
Neophema pulchella_Schönsittich
Neopipo cinnamomea_Zimtbauchtyrann
Neothraupis fasciata_Flügelbindentangare
Nephelomyias lintoni_Orangeband-Schnäppertyrann
Nephelomyias pulcher_Graukronen-Schnäppertyrann
Nephelornis oneilli_Brauntangare
Nesillas lantzii_Wolfsmilchspötter
Nesillas typica_Madagaskarspötter
Nesoctites micromegas_Hüpfspecht
Nesoenas mayeri_Rosentaube
Nesoptilotis flavicollis_Gelbkehl-Honigfresser
Nesoptilotis leucotis_Schwarzkehl-Honigfresser
Nesospingus speculiferus_Puerto-Rico-Tangare
Nestor meridionalis_Kaka
Netta rufina_Kolbenente
Newtonia amphichroa_Olivbauchvanga
Newtonia brunneicauda_Rostbauchvanga
Nicator chloris_Graukehl-Tropfenvogel
Nicator gularis_Braunkopf-Tropfenvogel
Nicator vireo_Gelbkehl-Tropfenvogel
Nigrita canicapillus_Graunackenschwärzling
Nilaus afer_Brubruwürger
Niltava grandis_Kobaltblauschnäpper
Niltava macgrigoriae_Feenblauschnäpper
Niltava sundara_Rotbauch-Blauschnäpper
Niltava vivida_Taiwanblauschnäpper
Ninox affinis_Andamanenkauz
Ninox boobook_Boobookkauz
Ninox connivens_Kläfferkauz
Ninox fusca_Timorkauz
Ninox hypogramma_Halmaherakauz
Ninox ios_Zinnoberkauz
Ninox jacquinoti_Salomonenkauz
Ninox japonica_Japankauz
Ninox novaeseelandiae_Kuckuckskauz
Ninox obscura_Dunkelkauz
Ninox philippensis_Luzonkauz
Ninox plesseni_Alorkauz
Ninox rumseyi_Cebukauz
Ninox scutulata_Falkenkauz
Ninox strenua_Riesenkauz
Ninox sumbaensis_Graugesicht-Sumbakauz
Ninox theomacha_Einfarbkauz
Nisaetus alboniger_Borneohaubenadler
Nisaetus cirrhatus_Indienhaubenadler
Nisaetus nanus_Dschungelhaubenadler
Nisaetus nipalensis_Berghaubenadler
Noise_Noise
Non-Bird_Non-Bird
Nonnula brunnea_Einfarb-Faulvogel
Nonnula frontalis_Grauwangen-Faulvogel
Nonnula rubecula_Zügelfaulvogel
Nonnula ruficapilla_Rostscheitel-Faulvogel
Notharchus hyperrhynchus_Weißnacken-Faulvogel
Notharchus macrorhynchos_Guyanasfaulvogel
Notharchus ordii_Braunbinden-Faulvogel
Notharchus pectoralis_Gürtelfaulvogel
Notharchus swainsoni_Fahlbauch-Faulvogel
Notharchus tectus_Elsterfaulvogel
Nothocercus bonapartei_Bergtinamu
Nothocercus julius_Gelbbrusttinamu
Nothocercus nigrocapillus_Kapuzentinamu
Nothocrax urumutum_Rothokko
Nothoprocta cinerascens_Cordobatinamu
Nothoprocta ornata_Pisaccatinamu
Nothoprocta pentlandii_Andentinamu
Nothoprocta perdicaria_Chiletinamu
Nothura boraquira_Weißbauchtinamu
Nothura darwinii_Darwintinamu
Nothura maculosa_Fleckentinamu
Notiomystis cincta_Stichvogel
Notopholia corusca_Schwarzbauch-Glanzstar
Nucifraga caryocatactes_Tannenhäher
Nucifraga columbiana_Kiefernhäher
Numenius americanus_Rostbrachvogel
Numenius arquata_Brachvogel
Numenius madagascariensis_Isabellbrachvogel
Numenius phaeopus_Regenbrachvogel
Numenius tahitiensis_Borstenbrachvogel
Numida meleagris_Helmperlhuhn
Nyctanassa violacea_Krabbenreiher
Nyctibius aethereus_Langschwanz-Tagschläfer
Nyctibius bracteatus_Tropfentagschläfer
Nyctibius grandis_Riesentagschläfer
Nyctibius griseus_Klagetagschläfer
Nyctibius jamaicensis_Mexikotagschläfer
Nyctibius leucopterus_Weißflügel-Tagschläfer
Nycticorax caledonicus_Rotrückenreiher
Nycticorax nycticorax_Nachtreiher
Nyctidromus albicollis_Pauraquenachtschwalbe
Nyctidromus anthonyi_Ecuadornachtschwalbe
Nyctiphrynus ocellatus_Augennachtschwalbe
Nyctiphrynus rosenbergi_Chocónachtschwalbe
Nyctiphrynus yucatanicus_Yucatánnachtschwalbe
Nyctipolus nigrescens_Trauernachtschwalbe
Nyctiprogne leucopyga_Bindenschwanz-Nachtschwalbe
Nyctyornis amictus_Rotbartspint
Nyctyornis athertoni_Blaubartspint
Nymphicus hollandicus_Nymphensittich
Nystalus chacuru_Weißohr-Faulvogel
Nystalus maculatus_Fleckmantel-Faulvogel
Nystalus obamai_Schwarzmantel-Faulvogel
Nystalus radiatus_Tigerfaulvogel
Nystalus striatipectus_Chacofaulvogel
Nystalus striolatus_Strichelfaulvogel
Oceanodroma castro_Madeirawellenläufer
Oceanodroma leucorhoa_Wellenläufer
Ochetorhynchus andaecola_Rostschwanz-Erdhacker
Ochetorhynchus melanurus_Rotbürzel-Erdhacker
Ochetorhynchus phoenicurus_Schwarzschwanz-Erdhacker
Ochetorhynchus ruficaudus_Geradschnabel-Erdhacker
Ochthoeca cinnamomeiventris_Schiefermantel-Schmätzertyrann
Ochthoeca diadema_Yellow-bellied Chat-Tyrant
Ochthoeca frontalis_Crowned Chat-Tyrant
Ochthoeca fumicolor_Fahlbrauen-Schmätzertyrann
Ochthoeca jelskii_Jelski's Chat-Tyrant
Ochthoeca leucophrys_Graubauch-Schmätzertyrann
Ochthoeca pulchella_Golden-browed Chat-Tyrant
Ochthoeca rufipectoralis_Orangebrust-Schmätzertyrann
Ochthoeca thoracica_Maronenbrust-Schmätzertyrann
Ochthornis littoralis_Weißbrauentyrann
Ocreatus underwoodii_Grünscheitel-Flaggensylphe
Ocyceros birostris_Indienhornvogel
Ocyceros gingalensis_Ceylonhornvogel
Ocyceros griseus_Grauhornvogel
Ocyphaps lophotes_Spitzschopftaube
Odontophorus atrifrons_Schwarzstirnwachtel
Odontophorus balliviani_Streifengesichtwachtel
Odontophorus capueira_Capueirawachtel
Odontophorus erythrops_Rotstirnwachtel
Odontophorus gujanensis_Marmorwachtel
Odontophorus guttatus_Tropfenwachtel
Odontophorus hyperythrus_Kastanienwachtel
Odontophorus leucolaemus_Weißkehlwachtel
Odontophorus melanonotus_Schwarzrückenwachtel
Odontophorus melanotis_Schwarzohrwachtel
Odontophorus speciosus_Rotbrustwachtel
Odontophorus stellatus_Sternwachtel
Odontophorus strophium_Kragenwachtel
Odontorchilus branickii_Graumantel-Zaunkönig
Odontorchilus cinereus_Zahnschnabel-Zaunkönig
Oena capensis_Kaptäubchen
Oenanthe cypriaca_Zypernsteinschmätzer
Oenanthe deserti_Wüstensteinschmätzer
Oenanthe finschii_Felsensteinschmätzer
Oenanthe fusca_Braunsteinschmätzer
Oenanthe hispanica_Maurensteinschmätzer
Oenanthe isabellina_Isabellsteinschmätzer
Oenanthe leucopyga_Saharasteinschmätzer
Oenanthe leucura_Trauersteinschmätzer
Oenanthe melanura_Schwarzschwanz-Steinschmätzer
Oenanthe moesta_Fahlbürzel-Steinschmätzer
Oenanthe oenanthe_Steinschmätzer
Oenanthe pileata_Erdsteinschmätzer
Oenanthe pleschanka_Nonnensteinschmätzer
Oenanthe scotocerca_Braunschwanz-Steinschmätzer
Ognorhynchus icterotis_Gelbohrsittich
Oncostoma cinereigulare_Graukehl-Krummschnabeltyrann
Oncostoma olivaceum_Gelbkehl-Krummschnabeltyrann
Oneillornis lunulatus_Schwarzschwanz-Ameisenvogel
Oneillornis salvini_Bindenschwanz-Ameisenvogel
Onychognathus morio_Rotschwingenstar
Onychognathus nabouroup_Fahlflügelstar
Onychognathus tenuirostris_Zimtflügelstar
Onychognathus tristramii_Tristramstar
Onychognathus walleri_Wallerstar
Onychoprion aleuticus_Aleutenseeschwalbe
Onychoprion fuscatus_Rußseeschwalbe
Onychorhynchus coronatus_Schuppenbrust-Kronenbekarde
Onychorhynchus swainsoni_Orangebrust-Kronenbekarde
Opisthocomus hoazin_Hoatzin
Oporornis agilis_Augenring-Waldsänger
Orchesticus abeillei_Fuchstangare
Oreoica gutturalis_Schwarz-Haubendickkopf
Oreolais pulcher_Schmuckfeinsänger
Oreolais ruwenzorii_Ruwenzorifeinsänger
Oreophasis derbianus_Zapfenguan
Oreopholus ruficollis_Orangekehl-Regenpfeifer
Oreortyx pictus_Bergwachtel
Oreoscoptes montanus_Beifuß-Spottdrossel
Oreoscopus gutturalis_Farnhuscher
Oreothlypis gutturalis_Feuerwaldsänger
Oreothlypis superciliosa_Schmuckwaldsänger
Oreothraupis arremonops_Tangarenbuschammer
Oreotrochilus estella_Estellakolibri
Oressochen jubatus_Orinoco Goose
Oressochen melanopterus_Andean Goose
Oriolus auratus_Goldpirol
Oriolus brachyrynchus_Dschungelpirol
Oriolus chinensis_Schwarznackenpirol
Oriolus chlorocephalus_Grünkopfpirol
Oriolus crassirostris_São-Tomé-Pirol
Oriolus cruentus_Javapirol
Oriolus decipiens_Tanimbarpirol
Oriolus flavocinctus_Mangrovepirol
Oriolus kundoo_Indienpirol
Oriolus larvatus_Maskenpirol
Oriolus melanotis_Sundapirol
Oriolus monacha_Mönchspirol
Oriolus nigripennis_Schwarzschwingenpirol
Oriolus oriolus_Pirol
Oriolus percivali_Bergpirol
Oriolus phaeochromus_Halmaherapirol
Oriolus sagittatus_Streifenpirol
Oriolus szalayi_Neuguineapirol
Oriolus traillii_Blutpirol
Oriolus xanthonotus_Gelbmantelpirol
Oriolus xanthornus_Bengalenpirol
Oriturus superciliosus_Streifenammer
Ornithion brunneicapillus_Braunkappen-Kleintyrann
Ornithion inerme_Weißzügel-Kleintyrann
Ornithion semiflavum_Gelbbauch-Kleintyrann
Orochelidon flavipes_Pale-footed Swallow
Orochelidon murina_Brown-bellied Swallow
Ortalis araucuan_Ostbrasilienguan
Ortalis canicollis_Chacoguan
Ortalis cinereiceps_Graukopfguan
Ortalis columbiana_Kolumbienguan
Ortalis erythroptera_Rotkopfguan
Ortalis garrula_Rotflügelguan
Ortalis guttata_Tüpfelguan
Ortalis leucogastra_Weißbauchguan
Ortalis motmot_Motmotguan
Ortalis poliocephala_Graubrustguan
Ortalis ruficauda_Rotsteißguan
Ortalis squamata_Schuppenguan
Ortalis vetula_Braunflügelguan
Ortalis wagleri_Rotbauchguan
Orthogonys chloricterus_Olivnacken-Stärlingstangare
Orthonyx novaeguineae_Papuaflöter
Orthonyx spaldingii_Schwarzkopfflöter
Orthonyx temminckii_Dschungelflöter
Orthopsittaca manilatus_Rotbauchara
Orthotomus atrogularis_Dunkelkehl-Schneidervogel
Orthotomus chaktomuk_Kambodschaschneidervogel
Orthotomus cinereiceps_Graukopf-Schneidervogel
Orthotomus derbianus_Luzonschneidervogel
Orthotomus frontalis_Kastanienstirn-Schneidervogel
Orthotomus nigriceps_Schwarzkopf-Schneidervogel
Orthotomus ruficeps_Grauschneidervogel
Orthotomus sepium_Rostwangen-Schneidervogel
Orthotomus sericeus_Rotschwanz-Schneidervogel
Orthotomus sutorius_Rotstirn-Schneidervogel
Ortygospiza atricollis_Wachtelastrild
Otidiphaps nobilis_Fasantaube
Otocichla mupinensis_Chinese Thrush
Otus alfredi_Flores-Zwergohreule
Otus bakkamoena_Indien-Zwergohreule
Otus brucei_Streifen-Zwergohreule
Otus cyprius_Zypern-Zwergohreule
Otus elegans_Schmuck-Zwergohreule
Otus lempiji_Sunda-Zwergohreule
Otus lettia_Halsband-Zwergohreule
Otus magicus_Molukken-Zwergohreule
Otus manadensis_Manado-Zwergohreule
Otus mantananensis_Mantanani-Zwergohreule
Otus pamelae_Arabien-Zwergohreule
Otus rufescens_Rötel-Zwergohreule
Otus rutilus_Madagaskar-Zwergohreule
Otus sagittatus_Weißstirn-Zwergohreule
Otus scops_Zwergohreule
Otus semitorques_Japan-Zwergohreule
Otus senegalensis_Afrika-Zwergohreule
Otus spilocephalus_Fuchs-Zwergohreule
Otus sunia_Orient-Zwergohreule
Otus umbra_Simalur-Zwergohreule
Oxylabes madagascariensis_Weißkehl-Madagaskarsänger
Oxyruncus cristatus_Flammenkopfbekarde
Oxyura ferruginea_Andenruderente
Oxyura jamaicensis_Schwarzkopf-Ruderente
Pachycare flavogriseum_Goldstirnhuscher
Pachycephala chlorura_Melanesiendickkopf
Pachycephala cinerea_Schnäpperdickkopf
Pachycephala feminina_Rennelldickkopf
Pachycephala fulvotincta_Goldbauch-Dickkopf
Pachycephala griseonota_Molukkendickkopf
Pachycephala homeyeri_Braunbrust-Dickkopf
Pachycephala hypoxantha_Borneodickkopf
Pachycephala inornata_Schwarzzügel-Dickkopf
Pachycephala jacquinoti_Tongadickkopf
Pachycephala macrorhyncha_Bandadickkopf
Pachycephala mentalis_Schwarzkinn-Dickkopf
Pachycephala monacha_Schwarzgrau-Dickkopf
Pachycephala nudigula_Nacktkehl-Dickkopf
Pachycephala occidentalis_Ramsaydickkopf
Pachycephala olivacea_Schuppenkehl-Dickkopf
Pachycephala orioloides_Salomonendickkopf
Pachycephala pectoralis_Gelbbauch-Dickkopf
Pachycephala philippinensis_Philippinendickkopf
Pachycephala rufiventris_Schlichtmantel-Dickkopf
Pachycephala schlegelii_Bergdickkopf
Pachycephala simplex_Graudickkopf
Pachycephala sulfuriventer_Sulawesidickkopf
Pachycephala vitiensis_Fidschidickkopf
Pachyramphus aglaiae_Rosenkehlbekarde
Pachyramphus albogriseus_Graurückenbekarde
Pachyramphus castaneus_Graunackenbekarde
Pachyramphus cinnamomeus_Zimtbekarde
Pachyramphus homochrous_Einfarbbekarde
Pachyramphus major_Schwarzrückenbekarde
Pachyramphus marginatus_Streifenrückenbekarde
Pachyramphus minor_Rosensternbekarde
Pachyramphus niger_Jamaikabekarde
Pachyramphus polychopterus_Weißbindenbekarde
Pachyramphus rufus_Graubekarde
Pachyramphus validus_Schopfbekarde
Pachyramphus versicolor_Wellenbekarde
Pachyramphus viridis_Gelbbrustbekarde
Pachyramphus xanthogenys_Gelbwangenbekarde
Pachysylvia aurantiifrons_Golden-fronted Greenlet
Pachysylvia decurtata_Lesser Greenlet
Pachysylvia hypoxantha_Dusky-capped Greenlet
Pachysylvia muscicapina_Buff-cheeked Greenlet
Pachysylvia semibrunnea_Rufous-naped Greenlet
Pandion haliaetus_Fischadler
Panterpe insignis_Feuerkehlkolibri
Panurus biarmicus_Bartmeise
Panyptila sanctihieronymi_Großschwalbensegler
Parabuteo leucorrhous_Weißbürzelbussard
Parabuteo unicinctus_Wüstenbussard
Paraclaravis mondetoura_Mondetourtäubchen
Paradisaea minor_Kleinparadiesvogel
Paradisaea rubra_Rotparadiesvogel
Paradoxornis flavirostris_Schwarzkehl-Papageimeise
Paradoxornis guttaticollis_Fleckenbrust-Papageimeise
Paradoxornis heudei_Reed Parrotbill
Pardalotus punctatus_Fleckenpanthervogel
Pardalotus rubricatus_Rotbrauen-Panthervogel
Pardalotus striatus_Streifenpanthervogel
Pardirallus maculatus_Fleckenralle
Pardirallus nigricans_Dunkelralle
Pardirallus sanguinolentus_Grauralle
Parkerthraustes humeralis_Gelbschultertangare
Parkesia motacilla_Stelzenwaldsänger
Parkesia noveboracensis_Drosselwaldsänger
Paroaria capitata_Gelbschnabeltangare
Paroaria coronata_Rotschopftangare
Paroaria dominicana_Dominikanertangare
Paroaria gularis_Schwarzkehltangare
Parophasma galinieri_Abyssinian Catbird
Paroreomyza montana_Mauiastläufer
Parotia sefilata_Strahlenparadiesvogel
Parus cinereus_Graukohlmeise
Parus major_Kohlmeise
Parus minor_Japankohlmeise
Parus monticolus_Bergkohlmeise
Passer ammodendri_Saxaulsperling
Passer cinnamomeus_Rötelsperling
Passer diffusus_Damarasperling
Passer domesticus_Haussperling
Passer flaveolus_Gelbbauchsperling
Passer griseus_Graukopfsperling
Passer hispaniolensis_Weidensperling
Passer iagoensis_Kapverdensperling
Passer italiae_Italiensperling
Passer luteus_Braunrücken-Goldsperling
Passer melanurus_Kapsperling
Passer moabiticus_Moabsperling
Passer montanus_Feldsperling
Passer pyrrhonotus_Dschungelsperling
Passer rufocinctus_Keniasperling
Passer simplex_Wüstensperling
Passer swainsonii_Swainsonsperling
Passerculus sandwichensis_Grasammer
Passerella iliaca_Fuchsammer
Passerella megarhyncha_Dickschnabelammer
Passerella schistacea_Schieferammer
Passerella unalaschcensis_Aleutenammer
Passerina amoena_Lazulifink
Passerina caerulea_Azurfink
Passerina ciris_Papstfink
Passerina cyanea_Indigofink
Passerina leclancherii_Orangeblaufink
Passerina rositae_Rosenbauchfink
Passerina versicolor_Vielfarbenfink
Pastor roseus_Rosenstar
Patagioenas araucana_Araukanientaube
Patagioenas cayennensis_Rotrückentaube
Patagioenas corensis_Nacktaugentaube
Patagioenas fasciata_Bandtaube
Patagioenas flavirostris_Rotschnabeltaube
Patagioenas goodsoni_Goodsontaube
Patagioenas leucocephala_Weißscheiteltaube
Patagioenas maculosa_Fleckentaube
Patagioenas nigrirostris_Kurzschnabeltaube
Patagioenas picazuro_Picazurotaube
Patagioenas plumbea_Weintaube
Patagioenas speciosa_Schuppenbauchtaube
Patagioenas squamosa_Antillentaube
Patagioenas subvinacea_Purpurtaube
Patagona gigas_Riesenkolibri
Pavo cristatus_Pfau
Pavo muticus_Ährenträgerpfau
Pelargopsis amauroptera_Braunflügelliest
Pelargopsis capensis_Storchschnabelliest
Pelecanus erythrorhynchos_Nashornpelikan
Pelecanus occidentalis_Braunpelikan
Pelecanus onocrotalus_Rosapelikan
Peliperdix coqui_Coquifrankolin
Pellorneum albiventre_Weißbauch-Erddrossling
Pellorneum bicolor_Zimtmausdrossling
Pellorneum capistratum_Rotbrauen-Erddrossling
Pellorneum celebense_Weißkehl-Mausdrossling
Pellorneum fuscocapillus_Braunscheitel-Erddrossling
Pellorneum malaccense_Kurzschwanz-Mausdrossling
Pellorneum pyrrogenys_Rostwangen-Erddrossling
Pellorneum rostratum_Mangrovemausdrossling
Pellorneum ruficeps_Streifenbrust-Erddrossling
Pellorneum tickelli_Rostbrust-Erddrossling
Peltops montanus_Bergwürgerstar
Penelope albipennis_Weißschwingenguan
Penelope argyrotis_Bindenschwanzguan
Penelope barbata_Bartguan
Penelope dabbenei_Rotgesichtguan
Penelope jacquacu_Spixguan
Penelope marail_Marailguan
Penelope montagnii_Andenguan
Penelope obscura_Bronzeguan
Penelope perspicax_Caucaguan
Penelope purpurascens_Haubenguan
Penelope superciliaris_Weißstirnguan
Penelopides affinis_Tariktikhornvogel
Penelopina nigra_Schluchtenguan
Peneothello cyanus_Schieferdickichtschnäpper
Peneothello sigillata_Spiegeldickichtschnäpper
Percnostola arenarum_Einfarb-Ameisenvogel
Percnostola rufifrons_Schwarzscheitel-Ameisenvogel
Perdicula asiatica_Dschungelwachtel
Perdicula erythrorhyncha_Buntwachtel
Perdix perdix_Rebhuhn
Pericrocotus cinnamomeus_Zwergmennigvogel
Pericrocotus divaricatus_Graumennigvogel
Pericrocotus ethologus_Langschwanz-Mennigvogel
Pericrocotus flammeus_Orangemennigvogel
Pericrocotus miniatus_Sundamennigvogel
Pericrocotus solaris_Graukehl-Mennigvogel
Pericrocotus speciosus_Scharlachmennigvogel
Pericrocotus tegimae_Japanmennigvogel
Periparus amabilis_Palawan Tit
Periparus ater_Tannenmeise
Periparus elegans_Elegant Tit
Periparus rubidiventris_Rotbrustmeise
Periparus rufonuchalis_Fichtenmeise
Periparus venustulus_Yellow-bellied Tit
Periporphyrus erythromelas_Schwarzkopfkardinal
Perisoreus canadensis_Meisenhäher
Perisoreus infaustus_Unglückshäher
Perissocephalus tricolor_Kapuzinerkotinga
Pernis apivorus_Wespenbussard
Pernis ptilorhynchus_Schopfwespenbussard
Petrochelidon ariel_Arielschwalbe
Petrochelidon fluvicola_Braunscheitelschwalbe
Petrochelidon fulva_Höhlenschwalbe
Petrochelidon nigricans_Baumschwalbe
Petrochelidon pyrrhonota_Fahlstirnschwalbe
Petrochelidon spilodera_Klippenschwalbe
Petroica australis_Südinselschnäpper
Petroica boodang_Australscharlachschnäpper
Petroica goodenovii_Rotstirnschnäpper
Petroica longipes_Nordinselschnäpper
Petroica macrocephala_Maorischnäpper
Petroica phoenicea_Flammenbrustschnäpper
Petroica pusilla_Pazifikscharlachschnäpper
Petroica rodinogaster_Rosaschnäpper
Petroica rosea_Rosenschnäpper
Petronia petronia_Steinsperling
Peucaea aestivalis_Kiefernammer
Peucaea botterii_Streifenrückenammer
Peucaea carpalis_Rostflügelammer
Peucaea cassinii_Cassinammer
Peucaea humeralis_Schwarzbrustammer
Peucaea mystacalis_Zügelammer
Peucaea ruficauda_Rostschwanzammer
Peucaea sumichrasti_Zimtschwanzammer
Peucedramus taeniatus_Trugwaldsänger
Pezopetes capitalis_Großfuß-Buschammer
Pezoporus wallicus_Erdsittich
Phacellodomus dorsalis_Graunacken-Bündelnister
Phacellodomus erythrophthalmus_Rotaugen-Bündelnister
Phacellodomus ferrugineigula_Orangebrust-Bündelnister
Phacellodomus inornatus_Blasskehl-Bündelnister
Phacellodomus maculipectus_Sprenkelbrust-Bündelnister
Phacellodomus ruber_Rostflügel-Bündelnister
Phacellodomus rufifrons_Rotstirn-Bündelnister
Phacellodomus sibilatrix_Zwergbündelnister
